"state","locality","Y_star"
"1","0002",-0.842922877129505
"1","0002",-0.885495621630646
"1","0002",0.254879713926153
"1","0002",-0.534696176590331
"1","0002",0.146378658137521
"1","0002",-1.26824617344909
"1","0002",0.213145446754354
"1","0002",-0.322860392696945
"1","0002",-0.147417517856479
"1","0002",-0.0869997903235318
"1","0002",-0.293377700291955
"1","0002",-0.731916074730676
"1","0002",0.318123341221084
"1","0002",-0.736568163259401
"1","0002",-0.412273973614826
"1","0002",1.4819756558258
"1","0002",0.269089233354066
"1","0002",-0.305838867909652
"1","0002",0.121570170797759
"1","0002",0.138569409468633
"1","0002",0.279653707121878
"1","0002",0.179672073297448
"1","0002",1.36825420759727
"1","0002",-1.37529715272573
"1","0002",-0.205752519330528
"1","0002",-0.934591387233842
"1","0002",-0.591901356667486
"1","0002",0.0148363245433702
"1","0002",-0.226224026863337
"1","0002",0.238609511961667
"1","0003",0.888070400020849
"1","0003",0.981650600351163
"1","0003",0.976213850019497
"1","0003",0.160392665756488
"1","0003",-0.112400343180409
"1","0003",0.835584016082785
"1","0003",0.404248595445889
"1","0003",1.36372826103592
"1","0003",1.61930098144662
"1","0003",-0.659457109896163
"1","0003",0.148275943981886
"1","0003",0.715288690722617
"1","0003",-0.0431963291631056
"1","0003",-1.38144156935856
"1","0003",0.13506184071236
"1","0003",-1.31451424998262
"1","0003",0.450197166867587
"1","0003",-0.460414055962399
"1","0003",0.230844948991434
"1","0003",0.122348995625087
"1","0003",0.135461016120056
"1","0003",2.21931818753891
"1","0003",-0.439404899787339
"1","0003",-0.226845602975367
"1","0003",0.588530557192536
"1","0003",0.227413955719249
"1","0003",0.228401371310562
"1","0003",-0.245337663411621
"1","0003",0.154487966531361
"1","0003",-0.306712138735954
"1","0003",1.37550912488863
"1","0003",0.0226140206894677
"1","0003",0.662473355884578
"1","0003",-0.435200609732081
"1","0003",-1.11265795218239
"1","0003",-0.132814124317571
"1","0003",0.775604817900949
"1","0003",-1.23393379046718
"1","0003",0.518189474457916
"1","0003",-0.655733086285368
"1","0003",-0.0919255313269991
"1","0003",1.83720136718919
"1","0003",-0.34676554853402
"1","0003",-0.798253518677663
"1","0003",1.55340618374242
"1","0003",-0.067747946788007
"1","0003",-0.928490226790194
"1","0003",0.861717138077074
"1","0003",-0.318128935121766
"1","0003",-0.302623144493749
"1","0003",-1.06988572991805
"1","0003",-0.110718392308113
"1","0003",0.808000495534105
"1","0003",-0.321984431456482
"1","0003",0.587589539000294
"1","0003",0.325779017767081
"1","0003",1.14494283902036
"1","0003",0.416921572428009
"1","0003",-0.131049051865494
"1","0003",1.42217782930574
"1","0003",0.595985849428233
"1","0003",-0.682566954006168
"1","0003",1.02351407456196
"1","0003",1.46642687542093
"1","0003",-0.458253097750952
"1","0003",0.622643050225475
"1","0003",-0.740194774289493
"1","0003",-0.00611922162215411
"1","0003",0.690246782162221
"1","0003",-0.0998813950798628
"1","0003",-0.219878464414786
"1","0003",-0.119364554360554
"1","0003",-0.799304514791585
"1","0003",-0.802301693715045
"1","0003",0.586392779675655
"1","0003",-1.28999131539915
"1","0003",0.300310389433865
"1","0003",-1.65205986844319
"1","0003",-1.17401007906818
"1","0003",1.45225412636337
"1","0003",-0.810804456485338
"1","0003",-0.446196900083248
"1","0003",-0.103532453536686
"1","0003",0.581393021483486
"1","0003",0.3884571395517
"1","0003",0.773489773103679
"1","0003",-0.43046854949477
"1","0003",-0.283954939956731
"1","0003",1.40925870759342
"1","0003",0.0689095949461187
"1","0003",-0.367511085932715
"1","0003",0.79984322126975
"1","0003",-0.481808711690793
"1","0003",0.927507220362413
"1","0003",-1.25081680620743
"1","0003",1.89824321825996
"1","0003",0.0308469187046279
"1","0003",0.481163380309088
"1","0003",-0.280933059935496
"1","0003",0.399348596628952
"1","0004",-0.0753810841633383
"1","0004",0.596795768034807
"1","0004",-0.449191984208773
"1","0004",0.727204886320918
"1","0004",-0.209411564595818
"1","0004",0.88821063728373
"1","0004",0.127960618518819
"1","0004",0.555836374633801
"1","0004",0.286933409622185
"1","0004",0.16336936103166
"1","0004",1.11150593589958
"1","0004",-1.07720529167897
"1","0004",0.636556799957342
"1","0004",0.0344021175672969
"1","0004",-0.949963756768968
"1","0004",1.56594435443051
"1","0004",-0.0200362211737113
"1","0004",1.13584961717874
"1","0004",1.48639756256318
"1","0004",0.62774777829534
"1","0004",0.105546797653587
"1","0004",1.13333809439584
"1","0004",-1.47240534037374
"1","0004",-0.170485482063411
"1","0004",1.16707871865289
"1","0004",0.525720717457036
"1","0004",0.417417586984468
"1","0004",0.961028367747232
"1","0004",1.39134905892968
"1","0004",0.0503219909700872
"1","0004",1.11096121354147
"1","0004",-0.0481277587886186
"1","0004",0.414710895748819
"1","0004",-0.258667615251829
"1","0004",-0.277180496374348
"1","0004",1.34492500353655
"1","0004",-0.459130628178568
"1","0004",1.49854416710998
"1","0004",0.473572202523345
"1","0004",0.94765078075926
"1","0004",0.173051788499511
"1","0004",0.632151979199206
"1","0004",0.381907758303609
"1","0004",0.0173373888084649
"1","0004",1.69472575325248
"1","0004",0.1679171916138
"1","0004",0.230942390286343
"1","0004",2.10553497225073
"1","0004",-0.562282165591185
"1","0004",1.88409538601664
"1","0004",1.52111490847592
"1","0004",0.0229261634326113
"1","0004",0.794601017002044
"1","0004",-1.13313865169105
"1","0004",0.469898267043839
"1","0004",2.19585070538573
"1","0004",-0.774585621392431
"1","0004",0.294594688588545
"1","0004",-0.98998542125582
"1","0004",0.790961250078451
"1","0004",1.18265597412982
"1","0004",1.51852508899468
"1","0004",0.842431741526675
"1","0004",0.749495390864958
"1","0004",1.07260027152265
"1","0004",1.14603147668403
"1","0004",-0.418678624161276
"1","0004",-1.18488586803955
"1","0004",0.157414354017846
"1","0004",-0.13629676469875
"1","0004",0.574567646446817
"1","0004",0.737225381273323
"1","0004",1.84829757043148
"1","0004",0.907162864647768
"1","0004",0.752003452286727
"1","0004",0.725729364447784
"1","0004",0.297231259204715
"1","0004",0.42557245128279
"1","0004",0.204446124637974
"1","0004",1.02400538745985
"1","0004",-0.264902881826486
"1","0004",0.309582979587585
"1","0004",-0.147705980576824
"1","0004",0.211855772680658
"1","0004",-0.475909784527971
"1","0004",1.56670635003593
"1","0004",0.456560463368723
"1","0004",0.605173064662437
"1","0004",-0.548255579098403
"1","0004",0.272922316511764
"1","0004",-0.127539150369459
"1","0004",-0.444603280725882
"1","0004",0.113524464726742
"1","0004",-0.412575548423367
"1","0004",-0.147678832480853
"1","0004",0.91696783079801
"1","0004",-0.498592908557588
"1","0004",0.57816505709751
"1","0004",0.317435999467858
"1","0004",2.19995310532302
"1","0005",-0.866262883894592
"1","0005",-1.37923476174083
"1","0005",-0.919709539400523
"1","0005",-0.509336028531896
"1","0005",-0.575786515177996
"1","0005",-0.475680637996885
"1","0005",-2.02248238853794
"1","0005",-1.78388246807617
"1","0005",-0.192234582645138
"1","0005",1.04559282896498
"1","0005",-0.935011802699359
"1","0005",-1.57345286155603
"1","0005",-1.15984275717883
"1","0005",-0.691322741979075
"1","0005",-0.53749478031043
"1","0005",-1.00836645408625
"1","0005",0.361707876898927
"1","0005",-1.3028113766564
"1","0005",0.0551486333442232
"1","0005",-1.06509590698067
"1","0005",0.238100416330266
"1","0005",-0.547767673734986
"1","0005",0.57177763804537
"1","0005",-1.67424086556561
"1","0005",-0.448250537950743
"1","0005",-1.01964015913579
"1","0005",-1.36594509395144
"1","0005",0.0597222360708838
"1","0005",-1.26787403811675
"1","0005",-0.486001383419493
"1","0005",-0.650529855660753
"1","0005",-1.75000306841885
"1","0005",-0.169787703821593
"1","0005",0.317750117478266
"1","0005",-0.653719071849157
"1","0005",-0.536415946147615
"1","0005",-1.08855793599184
"1","0005",0.315829300006075
"1","0005",-0.459486556322502
"1","0005",-0.375120327311734
"1","0005",0.433256437613518
"1","0005",-1.11731022452184
"1","0005",-0.792980540722603
"1","0005",-1.39057370550752
"1","0005",-0.597368033090234
"1","0005",-0.0164741783613673
"1","0005",-1.37610902931707
"1","0005",-1.04238979080494
"1","0005",-0.347064335291429
"1","0005",-0.185355740358182
"1","0005",0.0725037867983658
"1","0005",0.667805065675811
"1","0005",-0.795334223413953
"1","0005",-0.73726093297387
"1","0005",-0.193751445253802
"1","0005",-2.15235579202698
"1","0005",-1.56873873151165
"1","0005",-0.462993910538548
"1","0005",-0.402681102962717
"1","0005",-0.815816093889056
"1","0005",-0.726758867535573
"1","0005",1.11385833689837
"1","0005",-1.56694709859553
"1","0005",-2.44905438083902
"1","0005",-1.565499996695
"1","0005",-0.75719426754634
"1","0005",0.148214918892984
"1","0005",-0.430690362655078
"1","0005",-0.287534096666121
"1","0005",-1.42247062191994
"1","0005",-1.02170715082358
"1","0005",-0.637184994382225
"1","0005",-1.84809271674392
"1","0005",-1.43451176848578
"1","0005",-2.03980729958919
"1","0005",-1.4721174684271
"1","0005",-0.977186596590094
"1","0005",-0.39361244544884
"1","0005",0.427728464605046
"1","0005",-0.83335969314888
"1","0005",-1.88579577827864
"1","0005",-0.757272245732561
"1","0005",-1.08429937129161
"1","0005",0.000471849900579802
"1","0005",-0.253206898186826
"1","0005",-0.0498204947343571
"1","0005",0.0992745425199909
"1","0005",-0.48067843954665
"1","0005",-1.03688090043459
"1","0005",-0.416078682119863
"1","0005",-0.177933398651796
"1","0005",-0.227676829411015
"1","0005",-0.651847465662112
"1","0005",-1.73702359674691
"1","0005",-1.01925707426918
"1","0005",-1.25697204780026
"1","0005",-0.399472602242431
"1","0005",-0.902619433264096
"1","0005",-0.161053081028345
"1","0005",0.814668791783952
"1","0006",-0.74649677896955
"1","0006",0.373999203050684
"1","0006",-2.73258355892557
"1","0006",-0.2628116314306
"1","0006",-1.6761664646434
"1","0006",-0.0730565850335219
"1","0006",-0.958222981826457
"1","0006",-3.06182180741561
"1","0006",-0.977205415761843
"1","0006",-0.559129427724391
"1","0006",-1.86422875824201
"1","0006",-1.13914597273873
"1","0006",-0.47905062470486
"1","0006",-2.32715459627048
"1","0006",-1.00390688739608
"1","0006",-1.68973861249622
"1","0006",-1.58183234622551
"1","0006",-2.75153862352427
"1","0006",-0.981905889560065
"1","0006",-0.521361857128279
"1","0006",-1.45652454801936
"1","0006",-1.37407876552858
"1","0006",-1.78407943910191
"1","0006",-0.739661176193339
"1","0006",-1.84494072603039
"1","0006",-0.810382935265244
"1","0006",-1.8796033096922
"1","0006",-2.27886849796427
"1","0006",-1.23078338152729
"1","0006",-2.21217565250301
"1","0006",-1.16056778758648
"1","0006",-1.18332965364508
"1","0006",-1.14764481909932
"1","0006",-1.07488094927779
"1","0006",-1.57411385668017
"1","0006",-1.37351405142337
"1","0006",-1.55625444896921
"1","0006",-2.0980371226326
"1","0006",-0.843116936518793
"1","0006",0.00530153723004778
"1","0006",-1.36996365539898
"1","0006",-0.162925403391163
"1","0006",-0.542788070493318
"1","0006",-1.15372224053733
"1","0006",-1.04278303703547
"1","0006",-0.87277419942776
"1","0006",-0.287884099161263
"1","0006",-1.72629638726852
"1","0006",-1.59696279502722
"1","0006",-1.38537365187682
"1","0006",-2.02418732566203
"1","0006",-1.70349072612124
"1","0006",-2.18981953848697
"1","0006",-2.2223922340947
"1","0006",-0.709053145189579
"1","0006",-0.849703293718929
"1","0006",-1.1371597641295
"1","0006",-2.14423361036477
"1","0006",-1.44544040948383
"1","0006",-1.02857693802677
"1","0006",-1.9557808987185
"1","0006",-1.00577973510238
"1","0006",-2.2360502187387
"1","0006",-2.06508064392065
"1","0006",-2.39956952506113
"1","0006",-1.30079204608696
"1","0006",-2.21800068702774
"1","0006",-1.93067727874533
"1","0006",-1.59235313620231
"1","0006",-1.73328043099796
"1","0006",-0.111401978909526
"1","0006",-2.33372432433178
"1","0006",-0.34464399156277
"1","0006",-2.55240405980562
"1","0006",-2.02972198275919
"1","0006",-1.19099792709657
"1","0006",-0.790126664852826
"1","0006",-0.214509983361485
"1","0006",-1.00673819994037
"1","0006",-2.03450131393665
"1","0006",-1.27689609195588
"1","0006",-1.16445383783974
"1","0006",-2.20472772683099
"1","0006",-0.0249023753613837
"1","0006",-1.57182206205828
"1","0006",-0.919347882185567
"1","0006",-1.14731249443444
"1","0006",-0.593291987943125
"1","0006",0.245686082990032
"1","0006",-0.0774183613210104
"1","0006",-1.00071818107935
"1","0006",-0.901139055971263
"1","0006",-1.9348489052407
"1","0006",-0.620226457497255
"1","0006",-1.85022123962648
"1","0006",-2.03624683244857
"1","0006",-2.59578022646606
"1","0006",-1.55011487349313
"1","0006",-2.13668017699683
"1","0006",-1.05135467215932
"1","0007",-0.829277241028969
"1","0007",0.181466245691875
"1","0007",-0.393493499593426
"1","0007",-0.639136712118195
"1","0007",0.47485134746035
"1","0007",-0.504767596443609
"1","0007",-0.832403436106459
"1","0007",-0.200941719868893
"1","0007",-0.280497163856989
"1","0007",-0.484802427988824
"1","0007",-0.747444246477249
"1","0007",-0.749374352545475
"1","0007",-1.48765887641077
"1","0007",-2.16537276455024
"1","0007",-1.08604963521187
"1","0007",-0.60251665754189
"1","0007",-1.53973044678713
"1","0007",-0.771585204275833
"1","0007",-1.70808992208797
"1","0007",-0.573125924772965
"1","0007",-0.875713127476289
"1","0007",-1.49861149566893
"1","0007",-0.178613000333631
"1","0007",0.10554278603507
"1","0007",0.740736254769793
"1","0007",-1.15142176500459
"1","0007",-1.84111103756276
"1","0007",-0.799297512243852
"1","0007",-0.120833602020295
"1","0007",0.0789903274520856
"1","0007",-1.19845466083406
"1","0007",-1.31830787260836
"1","0007",-0.447814528206804
"1","0007",0.837821835320397
"1","0007",-0.349293412985166
"1","0007",-1.80005657659693
"1","0007",-0.15094167322207
"1","0007",-0.0553680903201386
"1","0007",-0.0713451973876923
"1","0007",-0.228227664017305
"1","0007",1.09139768330016
"1","0007",-0.508870798936562
"1","0007",0.29428101286899
"1","0007",-0.889338299064822
"1","0007",-0.93669620756121
"1","0007",-0.811013579505786
"1","0007",-0.75757142726643
"1","0007",-0.00753433111968316
"1","0007",-0.681373202951401
"1","0007",-0.6084838253886
"1","0007",0.521453347881794
"1","0007",-2.12123084122179
"1","0007",0.273665498419582
"1","0007",-1.09057798435752
"1","0007",-1.31495170165384
"1","0007",-0.246330684342012
"1","0007",-1.20581319324816
"1","0007",0.706509496218539
"1","0007",-1.25623447656816
"1","0007",-0.779690086195389
"1","0007",-1.19353557974306
"1","0007",0.0222363004679369
"1","0007",0.436560067194323
"1","0007",-0.142222612328449
"1","0007",-1.35107826066891
"1","0007",-0.833603483781678
"1","0007",-0.629386587495484
"1","0007",-1.9864725344739
"1","0007",0.0545362406829336
"1","0007",0.38433422590292
"1","0007",-2.29794852605842
"1","0007",-0.404171005850906
"1","0007",-0.410199621822029
"1","0007",0.21091590423232
"1","0007",0.609821126371237
"1","0007",0.351771371515497
"1","0007",-0.543151984985477
"1","0007",-1.20093326601495
"1","0007",-0.536053641575929
"1","0007",-0.56316618643084
"1","0007",0.0764207950857069
"1","0007",-1.05762188268704
"1","0007",-0.317869008298581
"1","0007",-0.370685945555286
"1","0007",-1.93070914384361
"1","0007",0.28378842094976
"1","0007",-0.940595927170505
"1","0007",-1.71187860849129
"1","0007",-1.12917167466358
"1","0007",0.480332900545579
"1","0007",-0.282519933764979
"1","0007",1.64190409524406
"1","0007",-0.883513418273388
"1","0007",-1.28724674320629
"1","0007",1.0911924607412
"1","0007",0.394124749003093
"1","0007",-0.630125147756209
"1","0007",-0.528844923799855
"1","0007",0.12089705558586
"1","0007",0.636545022034291
"1","0008",0.348707135478406
"1","0008",0.791190966903431
"1","0008",-0.569453388464883
"1","0008",-0.440513138063954
"1","0008",-0.197574814947629
"1","0008",0.478363294651709
"1","0008",-0.6370378296258
"1","0008",-0.99729763820356
"1","0008",-0.459830426696281
"1","0008",-0.800606804322423
"1","0008",-0.779124350184174
"1","0008",-0.265768900560347
"1","0008",-0.916816803446097
"1","0008",-0.175551730092386
"1","0008",0.582916070946218
"1","0008",-0.848598007532382
"1","0008",0.0878491060380834
"1","0008",-0.0676105030795061
"1","0008",-0.809679112773981
"1","0008",0.940050099732704
"1","0008",-0.708763274669955
"1","0008",-1.06189642192094
"1","0008",-0.552694682969484
"1","0008",-0.707477009557788
"1","0008",0.394818338792432
"1","0008",1.17047104675138
"1","0008",-0.0466630885075456
"1","0008",-1.02452260160088
"1","0008",-0.427106976103688
"1","0008",-1.14992130222943
"1","0008",0.363963549187535
"1","0008",-1.17013384620786
"1","0008",0.394496360069785
"1","0008",-0.968402195796706
"1","0008",-1.33304834455555
"1","0008",-0.169874900622992
"1","0008",-1.33388326401588
"1","0008",-2.67937705051246
"1","0008",0.54643047441691
"1","0008",-0.246700031792979
"1","0008",-0.282542596860709
"1","0008",-1.49036438471268
"1","0008",0.917656834331228
"1","0008",0.135051369964761
"1","0008",-0.789664686021994
"1","0008",-0.645198247425217
"1","0008",0.0445056654873764
"1","0008",-1.62261361799891
"1","0008",1.28379619662667
"1","0008",0.00628808907356776
"1","0008",-0.371734612262044
"1","0008",-0.86465210525442
"1","0008",-0.885471328039192
"1","0008",-0.414995226230077
"1","0008",0.118301815713082
"1","0008",-0.0484853531143667
"1","0008",0.624185910101316
"1","0008",0.475752570128282
"1","0008",-0.427600570168688
"1","0008",0.267620699636378
"1","0008",-1.40826117983584
"1","0008",-0.694151656318724
"1","0008",-0.0888425824201515
"1","0008",0.816520855824763
"1","0008",-0.985021753357726
"1","0008",0.145062303564259
"1","0008",-1.35632829359103
"1","0008",-0.477699510126335
"1","0008",-1.48287776099866
"1","0008",-0.201037481273954
"1","0008",-0.106471226974559
"1","0008",0.0734467049819068
"1","0008",-1.03907386190134
"1","0008",0.656353873955231
"1","0008",0.139178618563762
"1","0008",-0.212617159883029
"1","0008",-0.993245708128997
"1","0008",-1.52252674385555
"1","0008",-2.18502210592429
"1","0008",0.0844862784338956
"1","0008",-0.49794450998013
"1","0008",-0.792587913784771
"1","0008",-0.443796366635494
"1","0008",0.514088114268463
"1","0008",0.202819450247648
"1","0008",0.500430078421772
"1","0008",-2.27681291644544
"1","0008",0.293031424777113
"1","0008",-0.726935659786182
"1","0008",-1.23532743649672
"1","0008",0.517086380828913
"1","0008",1.22504234008303
"1","0008",-0.0442004251087129
"1","0008",-1.21790675953407
"1","0008",-0.424098395158399
"1","0008",0.69637828700196
"1","0008",-0.498963713653529
"1","0008",-0.418222200105277
"1","0008",-1.72712051917379
"1","0008",-0.656561160345443
"1","0009",-1.19103032825102
"1","0009",0.247777876941375
"1","0009",-0.476581654974683
"1","0009",0.861073555702989
"1","0009",-0.735651197875204
"1","0009",-0.190231049156362
"1","0009",0.415963707068659
"1","0009",0.118625994605845
"1","0009",-0.500570153226871
"1","0009",-0.797032212522085
"1","0009",-0.00019695632529998
"1","0009",0.305926215350004
"1","0009",-0.800703208473362
"1","0009",-0.361145340320307
"1","0009",-0.96413127870891
"1","0009",-0.636097365756067
"1","0009",0.170190319884449
"1","0009",-0.129689264359683
"1","0009",0.0141965349243736
"1","0009",0.453385851752088
"1","0009",-1.35895121406916
"1","0009",-1.52075184880781
"1","0009",0.15935525443127
"1","0009",0.011026758082514
"1","0009",-0.944744771637924
"1","0009",0.21243613017743
"1","0009",0.949770247699784
"1","0009",-0.907364938485643
"1","0009",0.585055465218765
"1","0009",0.0114952627320138
"1","0009",-0.216734766516771
"1","0009",-0.41532713461316
"1","0009",-1.28923225250749
"1","0009",-0.222359381211486
"1","0009",-1.13577808382797
"1","0009",-0.468803291106966
"1","0009",1.57753717887299
"1","0009",-1.2124064015167
"1","0009",0.340279525815371
"1","0009",-1.15588995282081
"1","0009",-1.63283863610124
"1","0009",0.143251866796066
"1","0009",-1.00212740586508
"1","0009",1.31216341314917
"1","0009",-0.168408610266866
"1","0009",-0.239304332167446
"1","0009",-1.24718931585265
"1","0009",-1.20798304595534
"1","0009",-0.660195143127983
"1","0009",-0.626883730710914
"1","0009",-0.514453269425122
"1","0009",-0.652413910736485
"1","0009",0.280104042815355
"1","0009",-1.49828361282286
"1","0009",-0.693205970377506
"1","0009",-1.3411401644445
"1","0009",-0.0913928863494328
"1","0009",0.845287926529213
"1","0009",1.22913757468343
"1","0009",-0.342153417940034
"1","0009",0.119619140737853
"1","0009",0.387029041586658
"1","0009",1.06194196617299
"1","0009",0.648393182008662
"1","0009",-0.918362430162851
"1","0009",0.024009622796529
"1","0009",-0.863604618198749
"1","0009",-0.846633477443881
"1","0009",-0.0293161601250498
"1","0009",0.0307923352584728
"1","0009",0.705649042473983
"1","0009",-0.865817374464651
"1","0009",-0.404925624264532
"1","0009",0.194916629200435
"1","0009",-0.0913052824106438
"1","0009",-0.701023784022677
"1","0009",-1.00905108346457
"1","0009",-0.11694530461072
"1","0009",-0.515983094303973
"1","0009",-0.564753443168176
"1","0009",-0.143795253763606
"1","0009",-0.147217851250885
"1","0009",-0.0431356643231712
"1","0009",0.667288667418853
"1","0009",0.816253380454091
"1","0009",-1.52062060710622
"1","0009",-1.12062913178118
"1","0009",-0.65926464009167
"1","0009",-0.624977827131503
"1","0009",-1.1091456153383
"1","0009",-0.72578291564866
"1","0009",-0.305462822546172
"1","0009",0.138911591279242
"1","0009",-1.70870483020736
"1","0009",-0.317595896785722
"1","0009",1.31731000736812
"1","0009",-0.261371927617622
"1","0009",0.137453766684946
"1","0009",-0.648198680643217
"1","0009",-0.845518660960304
"1","0010",-0.299295361879132
"1","0010",-0.990451112210233
"1","0010",-0.0254988025739272
"1","0010",0.343953755904409
"1","0010",-0.809231522414634
"1","0010",-0.49177727563189
"1","0010",-0.86751581178871
"1","0010",0.857688142215251
"1","0010",-1.0047693465743
"1","0010",0.184940056977724
"1","0010",0.787758451226079
"1","0010",0.469770172173567
"1","0010",-0.102660654015935
"1","0010",-1.2135224050696
"1","0010",0.90277379660126
"1","0010",0.0992910142980232
"1","0010",-0.217470671823083
"1","0010",0.510465059486124
"1","0010",0.431206403142346
"1","0010",1.22129462525443
"1","0010",0.233404462475471
"1","0010",-0.90222941833754
"1","0010",1.23256987968847
"1","0010",-1.275482490989
"1","0010",-1.52150861963383
"1","0010",-1.22295056909702
"1","0010",0.48609576885029
"1","0010",-1.25881225388494
"1","0010",-0.437309162950031
"1","0010",-0.306080899533801
"1","0010",-0.815288822229513
"1","0010",-1.0153312345041
"1","0010",-0.969343158765585
"1","0010",0.833285093128586
"1","0010",2.40444248621437
"1","0010",-0.950932908145911
"1","0010",-0.154427462237148
"1","0010",0.547783142729394
"1","0010",-0.735907835442463
"1","0010",0.0459458698135017
"1","0010",1.5276957904892
"1","0010",-1.33050288571697
"1","0010",0.138748694972545
"1","0010",0.0782103352910154
"1","0010",1.23150046719112
"1","0010",0.349355065762025
"1","0010",0.881001697450421
"1","0010",0.201376149633255
"1","0010",0.368138339376826
"1","0010",0.147390698103116
"1","0010",1.63495626467775
"1","0010",1.33670561122805
